text,topic
"Navy Says Kerry's Service Awards OK'd (AP) AP - The Navy's chief investigator concluded Friday that procedures were followed properly in the approval of Sen. John Kerry's Silver Star, Bronze Star and Purple Heart medals, according to an internal Navy memo.",Politics
"Political door reopens for UDA Less than two weeks ago, some of the most senior loyalist paramilitary figures in Northern Ireland walked through the doors at Stormont and into a dialogue with the secretary of state.",Politics
"Zimbabwe Convicts Accused 'Mercenary' for Weapons  HARARE (Reuters) - A Zimbabwe court Friday convicted a  British man accused of leading a coup plot against the  government of oil-rich Equatorial Guinea on weapons charges,  but acquitted most of the 69 other men held with him.",Politics
"Al-Sadr Aide: We Will Surrender Shrine NAJAF, Iraq - Followers loyal to radical Shiite cleric Muqtada al-Sadr said Friday they were preparing to hand control of the revered Imam Ali Shrine to top Shiite religious authorities in a bid to end a two-week-old uprising in the holy city of Najaf.    Al-Sadr aide Ahmed al-Shaibany said he was on his way to the office of Grand Ayatollah Ali al-Sistani, Iraq's top Shiite Muslim cleric, to offer to present officials there with keys to the shrine...",Politics
"Iran Says Can Mass Produce Medium-Range Missiles (Reuters) Reuters - Iran said on Tuesday it was now able to\manufacture large quantities of its medium-range Shahab-3\ballistic missile, which defense experts say is capable of\hitting Israel or U.S. bases in the Gulf.",Politics
"Chechen Rebels Offer  #36;20 Million Bounty for Putin (Reuters) Reuters - Chechen rebels, in a swift reply to a\Russian bounty offer for their leaders, promised on Thursday to\give  #36;20 million to anyone helping them to capture President\Vladimir Putin.",Politics
"Belgian PM in Hospital After Car Overturns -Agency  BRUSSELS (Reuters) - Belgian Prime Minister Guy Verhofstadt  was being treated in hospital late on Tuesday after an accident  in which his car overturned, but his life was not in danger,  Belga news agency reported.",Politics
"PM asks whats the way out? General says I will get back NEW YORK, SEPTEMBER 24: At their first meeting here this morning, Prime Minister Manmohan Singh popped the question to Pakistan President Pervez Musharraf.",Politics
A new job for Sajjan and some new faces — here's what to expect when Trudeau names his next cabinet,Politics
"No word on trapped China miners About 166 miners remain trapped deep in a mine in central China, with all communications lost.",Politics
Crucial vote looms on Israel #39;s Gaza withdrawal Ariel Sharon was today preparing for a crucial vote in the Israeli parliament on his plan to close all Jewish settlements in the occupied Gaza Strip.,Politics
UN Nuclear Agency Chief Urges Iran to Suspend Activities The chief of the United Nations #39; nuclear agency appealed to Iran Monday to suspend its nuclear activities and expressed concern that efforts to halt ,Politics
"ZIMBABWE: Mujuru sworn in a vice president HARARE, 6 December (IRIN) - Joyce Mujuru was sworn in as Zimbabwe #39;s first woman vice president on Monday. Her path to the vice presidency was cleared by a ZANU-PF congress resolution at the weekend, which ",Politics
Relief Effort Gains as Aid Is Reaching More Survivors The international lifeline to save five million homeless victims of the Indian Ocean tsunami gathered strength on Sunday.,Politics
"Five Churches, Hospital Bombed in Baghdad BAGHDAD, Iraq - Bombs exploded outside five churches in Baghdad and mortar rounds hit near a hospital and a hotel frequented by foreigners, as U.S. forces loosened a cordon around the Sunni insurgent stronghold of Fallujah after several days of clashes with rebels there...",Politics
"Turkish Captives in Iraq Executed, Videotape Shows A militant group run by a Jordanian-born insurgent released a videotape showing its members killing three men identified as Turkish hostages, according to al-Jazeera television.",Politics
Nuclear Agency's Action on Iran Falls Short of U.S. Goal The U.S. failed to persuade the International Atomic Energy Agency that it should refer Iran's suspect nuclear program to the Security Council.,Politics
"New Orleans Urges People to Take Shelter NEW ORLEANS - With 135-mph Hurricane Ivan closing in with frightening intensity, this flood-prone city scrambled Wednesday to get people out of harm's way, putting the frail and elderly in the cavernous Louisiana Superdome and urging others to move to higher floors in tall buildings.    Along some 300 miles of threatened coastline from Louisiana to the Florida Panhandle, the churning surf, ominous clouds, swaying traffic lights and escalating winds were all the reminders some people needed to take cover from a storm that made a slight turn north on a path that could bring it ashore early Thursday at the Alabama-Mississippi line, near Mobile, Ala...",Politics
Also from this section News reports on Iraq paint a picture of a country trapped in a cycle of violence and destruction. The sceptics and nay-sayers don #39;t believe Iraqis are ready for democracy.,Politics
"A Brutal Sexual Assault Galvanizes Swazi Women  MANZINI, Swaziland -- Gugu Pungwayo couldn't bear to read the newspaper article. She recalled that she glanced at the headline, then put the paper down. Picked it up again. Put it down. Again. And again.",Politics
Lebanon rejects US criticism of cabinet Lebanon Wednesday rejected US criticism Syria dictated the make-up of the the new 30-member government of Premier Omar Karami. Information Minister Elie Ferzili said after ,Politics
"Six Pitcairn men guilty of rape Six of the seven Pitcairn Island men charged with raping and indecently assaulting girls as young as 12 have been found guilty by a British court on the remote South Pacific island, a British official says.",Politics
Stockwell Day points to AIDS story to explain Arafat snub (Canadian Press) Canadian Press - OTTAWA (CP) - Stockwell Day is pointing to a published report that includes the suggestion that Yasser Arafat had AIDS in explaining why he didn't send condolences on the death of the PLO leader.,Politics
"Second Cell Poised for Indonesia Attack, Australia Says (Reuters) Reuters - Militants responsible for a deadly car\bomb blast outside Australia's Jakarta embassy have a second\group poised for attack, Australia's top policeman said on\Saturday as Australians heard a fresh warning to avoid\Indonesia.",Politics
"Construction Spending Hits All-Time High WASHINGTON - Construction spending surged in August to the highest level on record, while manufacturing grew at a slower pace in September, offering mixed signals about the economy's strength.    The Commerce Department reported Friday that the value of buildings put in place clocked in at a seasonally adjusted annual rate of \$1.02 trillion, a record high...",Politics
"SURFER TORN IN TWO BY GREAT WHITE TWO Great White sharks ripped a schoolboy surfer in two off a packed beach yesterday. Nick Peterson, 18, was being towed on his surfboard behind his grandmother #39;s dinghy when a shark began attacking the boat.",Politics
"4 Killed, 22 Injured in Kashmir Attack Indian army soldiers inspect near the site of a suicide car bombing near Singhpora, some 40 kilometers (25 miles) north of Srinagar, India, Saturday, Oct. 9, 2004.",Politics
"High Turnout Reported for Ghana #39;s National Elections Vote counting has begun in Tuesday #39;s general election in Ghana, where President John Kufuor is widely expected to win re-election.",Politics
"Political Prisoners Among Latest Freed in Myanmar Two senior pro-democracy leaders jailed in 1995 for distributing anti-government pamphlets were freed in military-ruled Myanmar on Sunday, part of the junta #39;s latest release of more than 5,000 prisoners.",Politics
"Palestinian Prisoners End Hunger Strike  GAZA (Reuters) - Palestinian prisoners in Israeli jails  Thursday have effectively ended an 18-day-old hunger strike  after most of their demands for better conditions were met, a  Palestinian cabinet minister said.",Politics
Rumsfeld: US to keep 'healthy deterrent' on Korean peninsula (AFP) AFP - US Defense Secretary Donald Rumsfeld assured South Korea the United States will keep a  quot;healthy deterrent quot; in the Korean peninsula even as it shifts defense responsibility to South Korea.,Politics
