text,topic
Resident Evil's Jill Valentine and Chris Redfield are on their way to Fortnite,Science and Technology
"Philips to Nearly Double China R amp;D Staff Dutch electronics firm Philips said on Wednesday it plans to almost double its research and development staff in China to 1,300 over the next 2 years, underscoring the country #39;s growing clout as a technology center.",Science and Technology
"Gates loaded ... with e-mail spam If you don #39;t think anybody else could possibly get any more spam than you, think of Bill Gates. The Microsoft Corp. chairman receives about 4 million pieces of e-mail per day, most of it junk, says Steve Ballmer, the company #39;s chief executive.",Science and Technology
"Local Search: Missing Pieces Falling into Place Some pundits claim that the paid search market has peaked, but new research tells a different story, suggesting that local search is emerging as an important and powerful driver for the paid search market.",Science and Technology
"Venus, Jupiter, moon to join forces to form lovely triangle For several months now, South Floridian early birds have been treated to a lovely sight above the eastern morning horizon before sunrise.",Science and Technology
"Content networks deliver on-demand apps Once limited to Web content and images, content delivery network providers are shifting focus to tackle the on-demand delivery of distributed applications. To that end, Akamai Technologies this week plans to introduce four J2EE-based Web applications that enterprises can deploy quickly without purchasing any hardware or fixed assets. Meanwhile, Speedera Networks next week will launch its FlexComputing service for distributed application hosting and delivery.&lt;p&gt;ADVERTISEMENT&lt;/p&gt;&lt;p&gt;&lt;img src=""http://ad.doubleclick.net/ad/idg.us.ifw.general/sbcspotrssfeed;sz=1x1;ord=200301151450?"" width=""1"" height=""1"" border=""0""/&gt;&lt;a href=""http://ad.doubleclick.net/clk;9228975;9651165;a?http://www.infoworld.com/spotlights/sbc/main.html?lpid0103035400730000idlp""&gt;SBC Case Study: Crate   Barrel&lt;/a&gt;&lt;br/&gt;What sold them on improving their network? A system that could cut management costs from the get-go. Find out more.&lt;/p&gt;",Science and Technology
"Google to give Gmail POP3 support, plans antivirus Google Inc. will roll out POP3 (Post Office Protocol) support gradually over the coming weeks to Gmail users, who will be able to use the feature to download e-mail messages ",Science and Technology
"Hackers Attack Web Site of Qaeda-Linked Iraq Group (Reuters) Reuters - Hackers on Tuesday attacked a Web site of\an al Qaeda-linked group that beheaded two U.S. hostages in\Iraq, rerouting visitors to a page showing a penguin toting a\machine-gun and warning against hosting such sites.",Science and Technology
Plans put on hold for pro SCO website Infoworld reports that SCO #39;s briefly planned foray into Groklaw territory announced last month has been put on the back burner.,Science and Technology
Overwatch's McCree will be renamed Cole Cassidy,Science and Technology
"European Satellite Enters Lunar Orbit The first European spacecraft sent to the moon has entered lunar orbit, the European Space Agency (ESA) said on November 16, 2004.",Science and Technology
"New Jersey's Xanadu Faces Stiff Environmental Tests (Reuters) Reuters - Xanadu, a  #36;1.3 billion entertainment\complex planned for New Jersey, now faces a stiffer\environmental test because two state agencies likely will\demand a more in-depth look at how air quality and traffic\would be affected.",Science and Technology
"Attorney General Joins E-Voting Suit California Attorney General Bill Lockyer announced Tuesday that his office will join a pair of independent plaintiffs in a false claims lawsuit against Diebold Election Systems, the company supplying ",Science and Technology
Red Hat Hires Sun Executive (NewsFactor) NewsFactor - Open source and Linux provider Red Hat (Nasdaq: RHAT) has announced the appointment of Sun Microsystems (Nasdaq: SUNW) executive Karen Tegan-Padir as vice president of desktop infrastructure technologies.,Science and Technology
"Transmeta Hype Suffers Hardware Reality Four years after its splashy launch, chip maker is still struggling.",Science and Technology
Climate change: How do we know it is happening and caused by humans? - Yahoo News Australia,Science and Technology
Offshoring gains momentum Down Under New report on offshoring points to greater acceptance among Australians.,Science and Technology
High Court To Decide  Cable Case (washingtonpost.com) washingtonpost.com - The Supreme Court yesterday agreed to consider whether the federal government should require cable television operators to open their cable lines to Internet service providers offering competing services.,Science and Technology
"Windows besieged by hackers The number of new viruses and worms aimed at Microsoft Corp. #39;s ubiquitous Windows operating system rose 400 percent between January and June from the same year-earlier period, computer security company Symantec said Sunday.",Science and Technology
"Evidence of16th-Century Spanish Fort in Appalachia? Combing detective work with old-fashion digging, archaeologists in North Carolina may have unearthed evidence that Spanish soldiers roamed the Appalachian Mountains during the 16th century.",Science and Technology
Cisco reports record profit but outlook disappoints (USATODAY.com) USATODAY.com - Cisco Systems' fiscal first-quarter profits jumped 29 as the network equipment giant saw growth in its traditional routing markets as well as its emerging technologies like Internet telephone and home networking gear.,Science and Technology
"Lower costs prompt internet boom LONDON - The number of newcomers to the internet in Britain has surged this year to its highest level since the dotcom heyday of 2001, according to a study.",Science and Technology
"Google Planning To Index Entire Libraries For a long time there have been rumors going around about Project Ocean, a project by Google to index all the pre-1923 content in the Stanford Library.",Science and Technology
